ID	Length	SRX6637057	SRX6637058	SRX6637059	SRX6637060
ENSG00000200779	11999	151.0	110.0	291.0	250.0
ENSG00000167615	3999	447.0	364.0	90.0	514.0
ENSG00000173914	8999	53.0	57.0	184.0	165.0
ENSG00000163931	3999	6.0	4.0	31.0	32.0
ENSG00000101204	5999	0.0	0.0	97.0	47.0
ENSG00000129103	19499	237.0	241.0	483.0	540.0
ENSG00000261221	8999	195.0	170.0	313.0	235.0
ENSG00000269094	12499	1364.0	645.0	751.0	903.0
ENSG00000122643	11999	464.0	408.0	510.0	558.0
ENSG00000123130	4499	91.0	130.0	63.0	60.0
ENSG00000151502	5499	200.0	237.0	142.0	167.0
ENSG00000112984	5999	418.0	530.0	421.0	411.0
ENSG00000206503	4999	8.0	5.0	135.0	354.0
ENSG00000255125	7499	5029.0	4013.0	8107.0	7942.0
ENSG00000100442	10499	380.0	445.0	176.0	199.0
ENSG00000114742	7999	551.0	481.0	369.0	345.0
ENSG00000107854	15499	30.0	43.0	534.0	593.0
ENSG00000204428	9999	3890.0	4151.0	3132.0	2532.0
ENSG00000167281	9499	338.0	250.0	537.0	677.0
ENSG00000172845	6999	176.0	127.0	115.0	59.0
ENSG00000103037	8999	943.0	995.0	590.0	718.0
ENSG00000236308	4499	121.0	117.0	83.0	76.0
ENSG00000240553	3999	55.0	32.0	113.0	118.0
ENSG00000187741	12499	250.0	185.0	257.0	285.0
ENSG00000116649	6999	123.0	104.0	260.0	518.0
ENSG00000231412	6499	4669.0	4378.0	3271.0	3096.0
ENSG00000213045	5999	0.0	2.0	214.0	111.0
ENSG00000167114	6999	65.0	76.0	98.0	123.0
ENSG00000236991	4499	74.0	66.0	71.0	60.0
ENSG00000162144	5999	262.0	257.0	372.0	435.0
ENSG00000100612	20499	765.0	880.0	922.0	1087.0
ENSG00000251880	4499	29.0	33.0	26.0	23.0
ENSG00000154174	9499	324.0	341.0	330.0	360.0
ENSG00000205913	16499	11.0	11.0	1049.0	725.0
ENSG00000204758	4499	8499.0	8217.0	6487.0	6549.0
ENSG00000229660	18499	898.0	906.0	934.0	936.0
ENSG00000107175	7999	805.0	721.0	417.0	531.0
ENSG00000170185	12999	143.0	129.0	677.0	788.0
ENSG00000225246	13999	25.0	31.0	449.0	393.0
ENSG00000171206	4999	67.0	68.0	154.0	122.0
ENSG00000168028	4499	22.0	52.0	54.0	52.0
ENSG00000267571	4499	62.0	39.0	90.0	93.0
ENSG00000075618	17999	769.0	621.0	728.0	1556.0
ENSG00000228852	4499	21.0	23.0	56.0	50.0
ENSG00000156603	5999	1634.0	1552.0	920.0	1127.0
ENSG00000198931	6999	584.0	410.0	153.0	281.0
ENSG00000175581	11499	1112.0	1097.0	629.0	725.0
ENSG00000196118	14499	787.0	648.0	1057.0	813.0
ENSG00000171219	9999	7.0	6.0	210.0	222.0
ENSG00000269680	9499	704.0	530.0	647.0	615.0
ENSG00000204859	4999	433.0	425.0	272.0	279.0
ENSG00000235663	6999	201.0	132.0	91.0	94.0
ENSG00000175105	4999	4.0	1.0	70.0	71.0
ENSG00000124214	3999	5.0	13.0	13.0	71.0
ENSG00000166888	6999	553.0	447.0	205.0	246.0
ENSG00000030582	3999	15.0	13.0	103.0	392.0
ENSG00000234925	9999	123.0	112.0	205.0	210.0
ENSG00000224407	11499	3408.0	2202.0	2967.0	3603.0
ENSG00000197860	9999	136.0	146.0	236.0	220.0
ENSG00000182307	17499	67.0	55.0	496.0	438.0
ENSG00000136870	5499	28.0	29.0	94.0	92.0
ENSG00000122477	8499	168.0	136.0	155.0	162.0
ENSG00000114026	3999	285.0	293.0	388.0	502.0
ENSG00000256148	13499	11.0	14.0	176.0	178.0
ENSG00000115234	10499	2205.0	2261.0	1430.0	1665.0
ENSG00000172354	14999	1345.0	1039.0	543.0	528.0
ENSG00000268172	4999	64.0	59.0	43.0	54.0
ENSG00000135299	10999	614.0	646.0	504.0	583.0
ENSG00000110880	10999	9.0	7.0	268.0	265.0
ENSG00000137815	4499	1.0	1.0	65.0	24.0
ENSG00000261385	4499	788.0	725.0	943.0	1014.0
ENSG00000272834	32499	663.0	381.0	1044.0	968.0
ENSG00000164054	8499	230.0	249.0	223.0	258.0
ENSG00000113593	4999	18.0	35.0	61.0	62.0
ENSG00000164885	9499	255.0	248.0	381.0	393.0
ENSG00000116771	4999	366.0	379.0	214.0	204.0
ENSG00000141965	5999	50.0	66.0	156.0	154.0
ENSG00000100731	3999	64.0	72.0	50.0	57.0
ENSG00000101442	4999	60.0	29.0	9.0	8.0
ENSG00000237668	4499	0.0	0.0	56.0	147.0
ENSG00000185522	4499	62.0	50.0	112.0	143.0
ENSG00000138166	36999	40.0	29.0	1927.0	1510.0
ENSG00000111615	16779	873.0	990.0	1256.0	1246.0
ENSG00000269139	9499	724.0	592.0	427.0	580.0
ENSG00000224877	35499	855.0	638.0	1475.0	1368.0
ENSG00000139651	3999	4.0	10.0	72.0	57.0
ENSG00000135437	3999	1493.0	1687.0	1426.0	1766.0
ENSG00000129467	6499	686.0	496.0	1990.0	1887.0
ENSG00000166016	5499	538.0	634.0	332.0	407.0
ENSG00000240219	8499	1.0	3.0	184.0	163.0
ENSG00000235886	62999	434.0	450.0	1901.0	1986.0
ENSG00000150093	13499	868.0	503.0	786.0	779.0
ENSG00000138315	3999	0.0	0.0	187.0	153.0
ENSG00000111252	4999	432.0	475.0	215.0	192.0
ENSG00000230188	4999	68.0	74.0	54.0	70.0
ENSG00000261971	14999	14.0	6.0	319.0	255.0
ENSG00000233685	3999	15.0	25.0	94.0	78.0
ENSG00000166508	3999	630.0	707.0	538.0	665.0
ENSG00000178715	9499	10.0	21.0	129.0	289.0
ENSG00000174306	6499	321.0	294.0	141.0	155.0
ENSG00000271380	11999	12673.0	10986.0	15586.0	18352.0
ENSG00000206203	4499	208.0	256.0	128.0	121.0
ENSG00000092330	6999	1164.0	1109.0	690.0	711.0
ENSG00000151748	5999	67.0	68.0	35.0	42.0
ENSG00000255629	4999	566.0	407.0	82.0	131.0
ENSG00000253420	3999	1.0	5.0	57.0	78.0
ENSG00000225855	13499	579.0	534.0	793.0	1059.0
ENSG00000123505	4499	99.0	132.0	57.0	154.0
ENSG00000268485	11999	3929.0	3414.0	4037.0	3895.0
ENSG00000048544	25499	239.0	224.0	1043.0	872.0
ENSG00000132535	3999	0.0	2.0	25.0	20.0
ENSG00000130429	13499	1022.0	1045.0	1434.0	1603.0
ENSG00000174839	26999	117.0	94.0	771.0	536.0
ENSG00000242802	3999	7.0	13.0	103.0	83.0
ENSG00000204614	5999	466.0	433.0	42.0	52.0
ENSG00000147164	5499	239.0	185.0	45.0	58.0
ENSG00000104903	4999	4535.0	3807.0	1213.0	1052.0
ENSG00000143443	4499	1849.0	1803.0	687.0	824.0
ENSG00000158941	7999	133.0	87.0	123.0	197.0
ENSG00000057608	9499	497.0	505.0	196.0	512.0
ENSG00000273230	4499	1.0	1.0	74.0	38.0
ENSG00000252975	3999	19.0	19.0	45.0	26.0
ENSG00000149418	3999	6.0	1.0	28.0	75.0
ENSG00000252579	7999	157.0	92.0	143.0	150.0
ENSG00000206902	11999	271.0	264.0	426.0	432.0
ENSG00000263624	4499	213.0	122.0	124.0	158.0
ENSG00000143153	6499	49.0	43.0	47.0	127.0
ENSG00000244026	7999	136.0	137.0	82.0	90.0
ENSG00000143499	5499	65.0	78.0	67.0	62.0
ENSG00000267106	9999	689.0	638.0	457.0	544.0
ENSG00000118007	10499	178.0	211.0	250.0	249.0
ENSG00000251381	16499	20.0	19.0	324.0	705.0
ENSG00000213995	30499	2145.0	1901.0	2429.0	2555.0
ENSG00000120438	8999	139.0	136.0	162.0	217.0
ENSG00000232220	3999	2085.0	2647.0	581.0	465.0
ENSG00000189144	7499	128.0	122.0	54.0	68.0
ENSG00000255284	21999	1576.0	1305.0	1190.0	1185.0
ENSG00000222378	17499	430.0	513.0	184.0	153.0
ENSG00000117480	10499	66.0	89.0	310.0	230.0
ENSG00000145214	11999	248.0	197.0	392.0	417.0
ENSG00000139618	5999	32.0	24.0	147.0	177.0
ENSG00000143643	3999	42.0	52.0	28.0	78.0
ENSG00000092201	3999	32.0	35.0	61.0	133.0
ENSG00000197753	9499	1078.0	1096.0	694.0	973.0
ENSG00000224014	35999	1459.0	1336.0	1938.0	2102.0
ENSG00000220563	4999	0.0	1.0	302.0	227.0
ENSG00000160818	6499	1320.0	1349.0	1151.0	1373.0
ENSG00000101440	9499	97.0	145.0	359.0	281.0
ENSG00000232623	5499	23.0	48.0	48.0	34.0
ENSG00000130119	6499	978.0	1137.0	404.0	241.0
ENSG00000171853	3999	2.0	0.0	36.0	24.0
ENSG00000228302	9999	342.0	282.0	247.0	275.0
ENSG00000119608	21499	234.0	235.0	447.0	324.0
ENSG00000179761	30499	482.0	469.0	2063.0	1321.0
ENSG00000269069	12999	29.0	28.0	310.0	399.0
ENSG00000132824	9999	420.0	443.0	345.0	375.0
ENSG00000226742	9999	521.0	596.0	357.0	616.0
ENSG00000272115	3999	1512.0	1734.0	998.0	705.0
ENSG00000160161	16999	10.0	7.0	351.0	273.0
ENSG00000257110	15499	453.0	414.0	1073.0	1078.0
ENSG00000151474	14499	173.0	134.0	530.0	595.0
ENSG00000265136	4999	88.0	72.0	54.0	42.0
ENSG00000078747	4999	35.0	35.0	116.0	77.0
ENSG00000229591	20499	263.0	240.0	413.0	455.0
ENSG00000070731	5999	291.0	338.0	164.0	210.0
ENSG00000188242	12999	394.0	229.0	407.0	480.0
ENSG00000230583	17499	494.0	470.0	780.0	860.0
ENSG00000135334	5499	30.0	40.0	66.0	107.0
ENSG00000114656	5999	148.0	137.0	71.0	70.0
ENSG00000270808	9999	110.0	91.0	334.0	258.0
ENSG00000252504	11999	20.0	12.0	274.0	159.0
ENSG00000100938	20499	2841.0	2971.0	1023.0	1134.0
ENSG00000105983	28266	187.0	170.0	1028.0	1057.0
ENSG00000261026	6499	3.0	0.0	167.0	122.0
ENSG00000113013	7499	91.0	125.0	235.0	280.0
ENSG00000141198	3999	246.0	332.0	179.0	260.0
ENSG00000166900	5499	595.0	595.0	307.0	321.0
ENSG00000087301	13499	8.0	2.0	106.0	207.0
ENSG00000087074	8499	120.0	141.0	162.0	235.0
ENSG00000152430	22499	422.0	526.0	594.0	517.0
ENSG00000231663	15499	36.0	29.0	466.0	488.0
ENSG00000182631	5999	4.0	0.0	116.0	102.0
ENSG00000178694	3999	95.0	125.0	104.0	86.0
ENSG00000132670	6499	29.0	22.0	173.0	179.0
ENSG00000271870	14999	44.0	46.0	149.0	141.0
ENSG00000264193	6499	0.0	1.0	46.0	58.0
ENSG00000104812	18999	12925.0	13521.0	13099.0	14185.0
ENSG00000148943	14499	24.0	23.0	339.0	215.0
ENSG00000088832	15499	110.0	112.0	169.0	525.0
ENSG00000151655	7499	28.0	32.0	139.0	113.0
ENSG00000196663	7499	229.0	210.0	187.0	190.0
ENSG00000008056	10999	1242.0	1254.0	865.0	858.0
ENSG00000257702	8499	396.0	393.0	249.0	273.0
ENSG00000166166	12999	11.0	32.0	306.0	237.0
ENSG00000239665	6999	38.0	26.0	196.0	211.0
ENSG00000262456	5999	353.0	261.0	190.0	170.0
ENSG00000267281	5499	261.0	228.0	70.0	88.0
ENSG00000239830	9499	27.0	26.0	345.0	349.0
ENSG00000232803	7499	883.0	565.0	1347.0	1502.0
ENSG00000134330	4999	81.0	71.0	53.0	46.0
ENSG00000266453	12499	0.0	6.0	239.0	113.0
ENSG00000198339	5999	174.0	175.0	83.0	145.0
ENSG00000114473	14999	845.0	902.0	953.0	852.0
ENSG00000000460	3999	149.0	152.0	164.0	151.0
ENSG00000246575	8499	1732.0	1502.0	2608.0	2593.0
ENSG00000261002	6499	185.0	147.0	55.0	88.0
ENSG00000130511	6499	56.0	57.0	1057.0	936.0
ENSG00000204574	12499	777.0	667.0	1463.0	1458.0
ENSG00000226284	3999	56.0	26.0	68.0	58.0
ENSG00000109519	11499	391.0	394.0	973.0	1041.0
ENSG00000250999	6499	29.0	10.0	107.0	70.0
ENSG00000165678	10499	41.0	49.0	233.0	252.0
ENSG00000254042	4999	0.0	1.0	76.0	45.0
ENSG00000186908	17999	139.0	156.0	594.0	580.0
ENSG00000245937	9499	49.0	61.0	94.0	99.0
ENSG00000109458	7999	153.0	95.0	55.0	117.0
ENSG00000135525	8499	306.0	258.0	308.0	402.0
ENSG00000054967	7499	181.0	202.0	471.0	394.0
ENSG00000171988	3999	4.0	5.0	21.0	5.0
ENSG00000271580	5999	150.0	100.0	264.0	257.0
ENSG00000165637	4499	361.0	380.0	100.0	296.0
ENSG00000159596	7499	125.0	165.0	153.0	156.0
ENSG00000125733	8499	2459.0	2231.0	396.0	350.0
ENSG00000260927	8999	1405.0	1419.0	590.0	768.0
ENSG00000183605	4999	86.0	106.0	44.0	78.0
ENSG00000200814	8999	198.0	244.0	196.0	258.0
ENSG00000222800	8499	3.0	1.0	264.0	222.0
ENSG00000224426	11499	38.0	37.0	382.0	301.0
ENSG00000255181	13499	185.0	153.0	1118.0	907.0
ENSG00000153406	6999	886.0	1027.0	455.0	505.0
ENSG00000258486	4499	7.0	3.0	23.0	140.0
ENSG00000136485	6499	12.0	11.0	215.0	209.0
ENSG00000078140	17499	22.0	32.0	207.0	197.0
ENSG00000197622	5499	75.0	87.0	128.0	137.0
ENSG00000188938	18161	197.0	192.0	1051.0	1007.0
ENSG00000179532	9499	411.0	385.0	543.0	557.0
ENSG00000197451	21999	1593.0	1348.0	1625.0	2652.0
ENSG00000251034	7999	171.0	218.0	85.0	95.0
ENSG00000229020	5999	267.0	162.0	399.0	375.0
ENSG00000173209	8499	285.0	267.0	437.0	337.0
ENSG00000128335	12999	8.0	6.0	378.0	271.0
ENSG00000135655	9499	13.0	26.0	96.0	132.0
ENSG00000073169	13499	450.0	308.0	646.0	624.0
ENSG00000174915	27999	2101.0	1843.0	2848.0	2882.0
ENSG00000242675	3999	0.0	0.0	68.0	69.0
ENSG00000261542	8999	2.0	1.0	127.0	98.0
ENSG00000100241	10499	637.0	453.0	872.0	1055.0
ENSG00000213742	18999	424.0	246.0	897.0	927.0
ENSG00000154262	4499	72.0	99.0	121.0	137.0
ENSG00000151006	8999	464.0	288.0	925.0	800.0
ENSG00000244932	7999	123.0	100.0	227.0	231.0
ENSG00000100100	6999	411.0	415.0	487.0	428.0
ENSG00000117308	13499	1442.0	1349.0	1457.0	1624.0
ENSG00000111291	3999	48.0	45.0	53.0	50.0
ENSG00000103266	5999	376.0	274.0	311.0	476.0
ENSG00000182831	10499	1.0	7.0	213.0	146.0
ENSG00000249471	8999	81.0	75.0	107.0	78.0
ENSG00000257534	12999	37.0	32.0	445.0	259.0
ENSG00000104879	9999	541.0	499.0	337.0	316.0
ENSG00000122483	21999	29.0	32.0	679.0	596.0
ENSG00000100124	18999	98.0	111.0	337.0	324.0
ENSG00000256771	5999	35.0	40.0	246.0	195.0
ENSG00000272356	9499	89.0	67.0	104.0	142.0
ENSG00000198752	3999	0.0	2.0	69.0	85.0
ENSG00000115211	4999	17.0	25.0	138.0	142.0
ENSG00000261105	7999	73.0	72.0	73.0	80.0
ENSG00000174715	3999	76.0	65.0	74.0	52.0
ENSG00000140931	9999	442.0	389.0	579.0	875.0
ENSG00000232600	4499	171.0	73.0	43.0	63.0
ENSG00000166260	4999	129.0	105.0	72.0	99.0
ENSG00000169981	12572	148.0	152.0	374.0	339.0
ENSG00000164040	8499	2.0	5.0	119.0	129.0
ENSG00000145916	14999	540.0	566.0	963.0	985.0
ENSG00000187535	5999	166.0	127.0	70.0	87.0
ENSG00000268535	6499	10.0	2.0	92.0	87.0
ENSG00000179342	11499	17.0	13.0	198.0	210.0
ENSG00000198951	6999	22.0	33.0	41.0	66.0
ENSG00000225399	3999	3.0	7.0	60.0	20.0
ENSG00000198832	11999	757.0	618.0	1536.0	1246.0
ENSG00000226352	18499	121.0	112.0	872.0	732.0
ENSG00000271018	9499	35.0	35.0	58.0	85.0
ENSG00000268747	16999	9.0	15.0	283.0	372.0
ENSG00000238276	8499	1.0	2.0	136.0	110.0
ENSG00000160336	4999	17.0	18.0	210.0	206.0
ENSG00000213434	6999	5.0	8.0	82.0	94.0
ENSG00000105443	17999	251.0	191.0	1517.0	1026.0
ENSG00000112531	15499	14.0	23.0	408.0	236.0
ENSG00000172780	12999	16.0	7.0	240.0	207.0
ENSG00000217404	9999	4.0	2.0	91.0	143.0
ENSG00000103335	8499	343.0	304.0	395.0	455.0
ENSG00000156253	6999	50.0	19.0	106.0	125.0
ENSG00000268220	8499	332.0	299.0	231.0	245.0
ENSG00000138709	13999	14.0	11.0	230.0	271.0
ENSG00000154027	7499	316.0	427.0	180.0	195.0
ENSG00000221838	8999	267.0	218.0	214.0	265.0
ENSG00000109736	11999	2764.0	2337.0	1688.0	1649.0
ENSG00000271732	9499	291.0	279.0	251.0	325.0
ENSG00000261063	4499	637.0	661.0	905.0	932.0
ENSG00000174173	7499	73.0	63.0	171.0	147.0
ENSG00000184988	10999	128.0	125.0	1115.0	1122.0
ENSG00000261167	11999	36.0	28.0	82.0	141.0
ENSG00000171222	6499	342.0	367.0	242.0	396.0
ENSG00000223503	5999	8.0	0.0	83.0	82.0
ENSG00000105373	3999	58.0	45.0	88.0	56.0
ENSG00000164253	10499	36.0	31.0	163.0	122.0
ENSG00000054282	5499	584.0	587.0	376.0	492.0
ENSG00000271895	4999	1.0	1.0	68.0	69.0
ENSG00000232519	18499	34.0	31.0	1117.0	911.0
ENSG00000240211	21499	20.0	25.0	841.0	664.0
ENSG00000133818	27579	214.0	188.0	1806.0	1473.0
ENSG00000171311	4499	490.0	589.0	294.0	342.0
ENSG00000108582	9499	22.0	15.0	260.0	179.0
ENSG00000083312	10999	6.0	6.0	293.0	251.0
ENSG00000271443	19499	2.0	2.0	569.0	361.0
ENSG00000182472	20999	12647.0	11460.0	7503.0	7037.0
ENSG00000271166	4499	2.0	0.0	99.0	62.0
ENSG00000224870	6999	825.0	749.0	814.0	691.0
ENSG00000118900	13999	505.0	455.0	702.0	680.0
ENSG00000168701	7999	886.0	609.0	267.0	262.0
ENSG00000173011	11999	1279.0	1501.0	1262.0	1553.0
ENSG00000272277	4499	29.0	44.0	67.0	66.0
ENSG00000186501	5499	6.0	3.0	113.0	128.0
ENSG00000160679	10499	30.0	18.0	288.0	261.0
ENSG00000133030	3999	23.0	34.0	61.0	67.0
ENSG00000256512	6999	368.0	339.0	101.0	130.0
ENSG00000169100	9499	595.0	537.0	1266.0	1313.0
ENSG00000146842	23499	13.0	11.0	460.0	278.0
ENSG00000271835	10999	105.0	96.0	781.0	690.0
ENSG00000170684	8499	997.0	773.0	607.0	675.0
ENSG00000185504	3999	24.0	7.0	94.0	77.0
ENSG00000273237	17999	76.0	62.0	11052.0	10252.0
ENSG00000265960	3999	1.0	0.0	84.0	77.0
ENSG00000140948	14041	1891.0	1959.0	4119.0	3941.0
ENSG00000157827	11499	1340.0	1553.0	869.0	935.0
ENSG00000251442	3999	35.0	39.0	52.0	55.0
ENSG00000213339	4499	7.0	10.0	60.0	61.0
ENSG00000166526	7499	73.0	61.0	306.0	262.0
ENSG00000033327	3999	75.0	58.0	42.0	42.0
ENSG00000259564	9999	321.0	393.0	230.0	328.0
ENSG00000252244	4999	77.0	82.0	57.0	68.0
ENSG00000092208	6999	18.0	26.0	191.0	144.0
ENSG00000084093	6499	5.0	2.0	96.0	43.0
ENSG00000162614	16999	895.0	967.0	785.0	911.0
ENSG00000167765	9499	150.0	152.0	287.0	313.0
ENSG00000086730	4999	63.0	56.0	37.0	70.0
ENSG00000117000	5499	0.0	0.0	64.0	66.0
ENSG00000176563	4999	119.0	133.0	105.0	117.0
ENSG00000103152	4499	526.0	487.0	338.0	381.0
ENSG00000172728	4999	106.0	110.0	28.0	40.0
ENSG00000170906	5999	126.0	153.0	479.0	310.0
ENSG00000075975	20999	1035.0	1049.0	1026.0	1080.0
ENSG00000236942	7499	90.0	74.0	100.0	79.0
ENSG00000178297	6499	3497.0	3184.0	1435.0	1729.0
ENSG00000189362	7499	343.0	358.0	240.0	266.0
ENSG00000188771	4999	83.0	69.0	113.0	109.0
ENSG00000173457	9999	886.0	962.0	804.0	885.0
ENSG00000238986	4499	248.0	266.0	218.0	87.0
ENSG00000070610	3999	420.0	420.0	330.0	346.0
ENSG00000252348	4499	2.0	3.0	57.0	48.0
ENSG00000232611	9999	6.0	1.0	192.0	172.0
ENSG00000167216	4499	39.0	36.0	174.0	142.0
ENSG00000226155	5499	3.0	3.0	96.0	90.0
ENSG00000139350	6499	29.0	29.0	33.0	54.0
ENSG00000229303	3999	1.0	0.0	44.0	54.0
ENSG00000196535	49999	36.0	57.0	1852.0	1181.0
ENSG00000228737	9999	450.0	386.0	330.0	418.0
ENSG00000135040	18999	1704.0	1798.0	1618.0	1842.0
ENSG00000134013	17999	307.0	356.0	620.0	569.0
ENSG00000267523	4499	1201.0	939.0	549.0	488.0
ENSG00000147689	5499	201.0	161.0	23.0	163.0
ENSG00000115464	10499	330.0	266.0	568.0	735.0
ENSG00000188994	3999	33.0	30.0	73.0	66.0
ENSG00000162734	7999	1415.0	1458.0	1420.0	1573.0
ENSG00000240733	3999	17.0	20.0	54.0	45.0
ENSG00000226721	5499	323.0	337.0	332.0	524.0
ENSG00000260394	21999	1618.0	1176.0	1217.0	1323.0
ENSG00000205981	15999	661.0	764.0	644.0	837.0
ENSG00000108349	6499	44.0	28.0	81.0	81.0
ENSG00000117143	52999	481.0	524.0	1236.0	1136.0
ENSG00000077150	5999	21.0	20.0	58.0	96.0
ENSG00000077235	5999	3.0	0.0	115.0	61.0
ENSG00000182541	11999	48.0	46.0	686.0	483.0
ENSG00000164180	30999	76.0	73.0	788.0	960.0
ENSG00000162413	10999	271.0	201.0	208.0	281.0
ENSG00000171161	9499	1848.0	1585.0	501.0	503.0
ENSG00000223442	5499	13.0	15.0	71.0	26.0
ENSG00000222009	49999	705.0	674.0	2232.0	1610.0
ENSG00000066248	6499	52.0	40.0	247.0	260.0
ENSG00000099995	6499	20.0	27.0	203.0	136.0
ENSG00000161671	4499	66.0	65.0	107.0	97.0
ENSG00000169093	9999	295.0	224.0	662.0	447.0
ENSG00000170291	4499	2374.0	2514.0	2931.0	2945.0
ENSG00000187763	4999	1.0	0.0	58.0	45.0
ENSG00000157064	8999	4149.0	5233.0	2487.0	2539.0
ENSG00000176720	5999	220.0	167.0	73.0	85.0
ENSG00000160305	6999	23.0	27.0	53.0	72.0
ENSG00000238310	13999	8.0	4.0	329.0	281.0
ENSG00000259279	6999	829.0	743.0	359.0	300.0
ENSG00000221493	17499	80.0	87.0	395.0	384.0
ENSG00000229047	5999	622.0	551.0	264.0	347.0
ENSG00000235298	8999	624.0	489.0	484.0	624.0
ENSG00000068912	25499	106.0	88.0	595.0	554.0
ENSG00000270820	5499	215.0	223.0	195.0	197.0
ENSG00000214733	7999	1661.0	1259.0	964.0	1005.0
ENSG00000196497	32499	2160.0	1755.0	1499.0	1356.0
ENSG00000267493	4999	47.0	61.0	93.0	52.0
ENSG00000100350	4999	35.0	46.0	166.0	157.0
ENSG00000269999	29999	849.0	731.0	723.0	759.0
ENSG00000143994	3999	705.0	791.0	274.0	321.0
ENSG00000127080	19499	50.0	47.0	315.0	279.0
ENSG00000074855	3999	1255.0	1266.0	1054.0	878.0
ENSG00000122692	16499	2558.0	2842.0	3986.0	4750.0
ENSG00000257221	6499	1569.0	1701.0	1011.0	1226.0
ENSG00000133226	10999	40.0	21.0	161.0	136.0
ENSG00000226332	3999	224.0	176.0	160.0	215.0
ENSG00000250410	4999	15.0	9.0	41.0	68.0
ENSG00000189129	14499	1909.0	2264.0	1243.0	1344.0
ENSG00000183665	12499	91.0	63.0	548.0	436.0
ENSG00000023318	26499	627.0	605.0	474.0	534.0
ENSG00000155252	10999	2461.0	2507.0	723.0	818.0
ENSG00000206582	4999	84.0	61.0	94.0	70.0
ENSG00000240770	11999	0.0	0.0	154.0	187.0
ENSG00000188613	11999	2422.0	2549.0	1259.0	1621.0
ENSG00000214347	12999	10227.0	9520.0	5707.0	5162.0
ENSG00000134575	11999	240.0	246.0	375.0	469.0
ENSG00000237161	3999	25.0	24.0	58.0	62.0
ENSG00000166902	12499	249.0	238.0	274.0	309.0
ENSG00000173531	10999	774.0	751.0	889.0	1020.0
ENSG00000179562	3999	3.0	11.0	53.0	35.0
ENSG00000233429	3999	56.0	60.0	17.0	95.0
ENSG00000143740	3999	211.0	258.0	143.0	185.0
ENSG00000184788	6999	393.0	385.0	529.0	502.0
ENSG00000224269	3999	20.0	15.0	29.0	38.0
ENSG00000132780	11999	557.0	555.0	673.0	761.0
ENSG00000149929	14999	950.0	651.0	1136.0	1087.0
ENSG00000177731	11499	425.0	334.0	146.0	276.0
ENSG00000196470	6999	949.0	980.0	814.0	881.0
ENSG00000125826	12999	631.0	580.0	706.0	858.0
ENSG00000264066	3999	757.0	882.0	550.0	435.0
ENSG00000127419	10999	366.0	328.0	263.0	357.0
ENSG00000267755	6499	135.0	129.0	53.0	62.0
ENSG00000116584	11999	59.0	43.0	293.0	292.0
ENSG00000188710	10499	2025.0	1825.0	959.0	1072.0
ENSG00000074181	9999	0.0	0.0	179.0	127.0
ENSG00000173349	7499	430.0	311.0	493.0	515.0
ENSG00000140740	14499	9.0	5.0	547.0	399.0
ENSG00000126351	3999	498.0	459.0	160.0	183.0
ENSG00000259780	16499	609.0	429.0	765.0	665.0
ENSG00000261759	6499	848.0	891.0	304.0	346.0
ENSG00000164638	9499	929.0	763.0	543.0	543.0
ENSG00000092203	13499	442.0	465.0	1498.0	1527.0
ENSG00000255114	11999	1468.0	1205.0	2022.0	2093.0
ENSG00000267934	4999	6.0	6.0	51.0	57.0
ENSG00000135838	8499	61.0	53.0	240.0	236.0
ENSG00000273489	12499	261.0	261.0	319.0	430.0
ENSG00000181085	10999	12356.0	9822.0	2287.0	2256.0
ENSG00000219891	5499	52.0	57.0	85.0	103.0
ENSG00000174840	30499	4559.0	5281.0	5785.0	5155.0
ENSG00000163939	9999	116.0	147.0	384.0	371.0
ENSG00000228989	3999	22.0	10.0	40.0	23.0
ENSG00000163930	10499	155.0	124.0	136.0	186.0
ENSG00000232656	4999	56.0	33.0	366.0	474.0
ENSG00000173889	49499	337.0	390.0	1674.0	1395.0
ENSG00000256453	18499	2204.0	1948.0	1422.0	1353.0
ENSG00000084733	6999	61.0	77.0	84.0	108.0
ENSG00000163453	13999	673.0	738.0	581.0	718.0
ENSG00000031698	10499	27.0	34.0	343.0	536.0
ENSG00000250656	3999	9.0	6.0	79.0	66.0
ENSG00000095464	10499	133.0	122.0	366.0	406.0
ENSG00000130489	5999	220.0	156.0	136.0	133.0
ENSG00000260231	5999	3.0	8.0	95.0	121.0
ENSG00000128699	6999	30.0	25.0	88.0	86.0
ENSG00000151164	7499	582.0	619.0	210.0	356.0
ENSG00000149182	18499	309.0	234.0	690.0	602.0
ENSG00000061676	16999	39.0	60.0	173.0	179.0
ENSG00000258658	9499	168.0	148.0	245.0	282.0
ENSG00000122386	7499	9.0	8.0	435.0	238.0
ENSG00000132467	13499	6.0	6.0	213.0	174.0
ENSG00000269968	3999	21196.0	19250.0	21773.0	24217.0
ENSG00000080189	3999	56.0	59.0	103.0	97.0
ENSG00000080561	4499	284.0	266.0	85.0	103.0
ENSG00000005448	7499	1526.0	1362.0	246.0	233.0
ENSG00000136146	14999	541.0	584.0	513.0	534.0
ENSG00000105607	5999	21.0	49.0	223.0	177.0
ENSG00000143393	9499	775.0	567.0	578.0	671.0
ENSG00000253096	9999	40.0	26.0	539.0	510.0
ENSG00000066777	33499	272.0	333.0	889.0	808.0
ENSG00000261386	5999	441.0	401.0	116.0	121.0
